bbl,address,bldgtype,ess,gfa,numbldgs,eui,energy (kBtu),bin,primary_type,other_types_dict, electricity , natural_gas , steam , fuel_4 , fuel_2 , elec kbtu , gas kbtu , total kbtu , EUI 
2054017501,3030 Middletown Rd,Multifamily Housing,65,50934,1,106.5,5424930.1,2074868,Multifamily Housing,," 1,039,704 "," 1,947,312 ",,,,,,,
1012740011,36 Central Park South,Hotel,30,442000,1,235.8,104205824.3,1035251,Hotel,," 16,704,470 "," 1,844,700 "," 41,706,682 ",,,,,,
1000200001,29 Broadway,Office,86,300954,1,160,48151864.3,1000802,Office,"{'Bank Branch': 4404.0, 'Office': 296550.0}"," 10,737,980 ",," 10,943,626 ",,,,,,
1015940012,35 Central Park North,Multifamily Housing,46,60000,1,131.9,7916857.2,1051393,Multifamily Housing,," 881,470 "," 200,279 ",," 4,552,382 ",,,,,
1005640039,836 Broadway,Office,67,60000,1,157.2,9429624.4,1009209,Office,"{'Retail Store': 20000.0, 'Office': 40000.0}"," 2,193,417 "," 35,607 ",,," 2,175,943 ",,,,
1012440072,441-451 West End Avenue,Multifamily Housing,59,240040,2,116.2,27897999.1,1080437;1080438,Multifamily Housing,," 3,361,857 "," 520,500 ",," 14,832,140 ",,,,,
1002090019,11 Howard Street,Hotel,3,112900,1,298.2,33671679.1,1002687,Hotel,," 8,857,959 "," 5,405,694 ",,,,,,,
1013790026,37 East 64th Street,Hotel,80,170000,1,153.5,26097282.7,1041080,Hotel,," 7,878,948 "," 1,456,025 ",,,,,,,
1021800100,41 Bennett Ave.,Multifamily Housing,93,42924,1,107.9,4631467.7,1064418,Multifamily Housing,," 452,281 "," 2,804,709 ",,,,,,,
4097600001,161-01 Jamaica Ave,Office,39,60000,1,237.5,14247573.1,4442231,Office,," 3,651,139 "," 2,497,142 ",,,,,,,
1014870005,505 E. 75th St,K-12 School,75,181120,2,139.6,25287481.2,1086044,K-12 School,," 6,543,278 "," 3,954,955 ",,,,,,,
4014200001,90-08 32nd Avenue,Multifamily Housing,49,415172,6,133.9,55608690.7,4431373;4431374;4431375;4431376;4431377;4431378,Multifamily Housing,," 7,044,803 "," 28,568,942 ",,," 786,600 ",,,,
4058650030,212-02 16th Ave.,Multifamily Housing,16,45248,8,150.8,6823264.5,4440834;4440835;4440838;4440832;4440836;4440833;4835416;4440837,Multifamily Housing,,," 5,933,519 ",,,,,,,
4058630060,C/O B.L. Management,Multifamily Housing,,60000,53,97.9,5875147.2,4455201;4455226;4455227;4455204;4455194;4455210;4455195;4455229;4455198;4455192;4455193;4455196;4455197;4455199;4455200;4455202;4455203;4455205;4455206;4455207;4455208;4455209;4455211;4455212;4455213;4455214;4455215;4455216;4455217;4455218;4455219;4455220;4455221;4455222;4455223;4455224;4455225;4455228;4455230;4455231;4455232;4455233;4455234;4455235;4455236;4455237;4455238;4455239;4455240;4460796;4583157;4583170,Multifamily Housing,,," 5,103,781 ",,,,,,,
2026937502,1224 Prospect Avenue,Multifamily Housing,88,80857,1,107.4,8681781.3,2098564,Multifamily Housing,"{'Multifamily Housing': 71219.0, 'Retail Store': 9638.0}"," 1,920,828 "," 2,193,628 ",,,,,,,
2025160058,1173 Nelson Ave,Multifamily Housing,19,63780,1,149.4,9526018.3,2003302,Multifamily Housing,," 1,070,328 "," 5,484,373 ",,,,,,,
4058570110,212-19 16th Ave.,Multifamily Housing,18,60812,6,137.3,8350441.6,4800761;4446238;4446239;4446240;4446246;4446265;4446266,Multifamily Housing,," 2,389,208 "," 807,932 ",,,,,,,
4005730046,27-10 Astoria Blvd,Multifamily Housing,88,24849,1,97.2,2415761.5,4006812,Multifamily Housing,"{'Multifamily Housing': 24849.0, 'Parking': 2700.0}"," 428,166 "," 903,763 ",,,,,,,
1008867502,159 E 30 Street,Multifamily Housing,3,61000,1,202.8,12373661.2,1083072,Multifamily Housing,," 1,923,846 "," 5,650,006 ",,,,,,,
2028330020,1421/1425 Grand Concourse,Multifamily Housing,6,60000,1,174.4,10465937.8,2007999,Multifamily Housing,," 1,394,465 "," 5,445,207 ",,,,,,,
2027070068,777/783 Fox Street,Multifamily Housing,23,61200,1,144.6,8852501.1,2005539,Multifamily Housing,," 1,197,440 "," 4,463,753 ",,,,,,,
1020110038,106 & 114 West 143rd Street,Multifamily Housing,53,103248,5,117.1,12089611.4,1060120;1085363,Multifamily Housing,," 1,807,986 "," 5,665,497 ",,,,,,,
3065100001,840 East 8th Street,Multifamily Housing,,182000,1,116.8,21265878.4,3170490,Multifamily Housing,"{'Multifamily Housing': 181100.0, 'Office': 900.0}"," 3,022,938 "," 10,451,583 ",, -   , -   ,,,,
1021560083,2540 amsterdam ave,College/University,,119715,1,200.5,24008531.2,1063746,College/University,," 7,433,889 "," 610,917 ",,,,,,,
1008850015,119 east 29th st,College/University,,52604,1,160.1,8421682.1,1018246,College/University,," 1,727,997 "," 2,853,115 ",,,,,,,
1012720001,60 west 57th street,Multifamily Housing,2,303642,1,184.9,56151039.8,1035037,Multifamily Housing,," 10,667,967 "," 5,806,082 "," 13,293,142 ",,,,,,
1021490030,2501 amsterdam ave,College/University,,102095,2,323.3,33009346.2,1081871,College/University,," 6,521,014 ",,," 12,409,270 ",,,,,
1021490076,2525 amsterdam ave,College/University,,72187,1,142.8,10310996.9,1063582,College/University,," 1,506,512 "," 56,580 ",," 5,464,634 ",,,,,
1021560061,515 west 185th st,College/University,,59675,1,216.1,12895338.2,1088129,College/University,," 3,066,210 "," 2,830,494 ",,,,,,,
1021560048,2520 Amsterdam Ave,College/University,,110677,1,117.4,12998693.8,1063737,College/University,," 4,139,711 ",,,,,,,,
1017700036,2226 3rd Avenue,Other - Mall,,33736,1,121.2,4087428,1074331,,," 959,512 "," 933,103 ",,,,,,,
1011420024,117 West 70th St,Residence Hall/Dormitory,46,75000,1,208.2,15612988.4,1029754,Residence Hall/Dormitory,," 2,849,914 "," 888,350 ",,," 5,459,694 ",,,,
1021490023,2495 amsterdam ave,College/University,,253942,2,208.4,52914702.8,1063580,College/University,," 8,925,744 "," 21,080,670 ",,,,,,,
1021560016,500 west 185th street,College/University,,105698,1,152.5,16118376.9,1063719,College/University,," 2,443,947 "," 13,323 ",," 7,271,093 ",,,,,
3053580041,615 Avenue C,Senior Care Community,23,111667,1,257.1,28707031.2,3125490,Senior Care Community,," 4,373,055 "," 12,634,884 ",,,,,,,
3078190046,3857 Kings Hgwy,Multifamily Housing,41,84368,1,140.4,11844953,3217221;3820122,Multifamily Housing,," 1,781,106 "," 5,629,551 ",,,,,,,
1009350006,301 East 29th Street,K-12 School,36,71000,1,207.6,14736544.6,1081677;1020614,K-12 School,," 3,653,409 "," 2,762,009 ",,,,,,,
3075590011,777 East 31 St,Multifamily Housing,66,121664,1,121.8,14820328,3205936,Multifamily Housing,," 1,628,688 "," 8,752,090 ",,,,,,,
3051600001,380 EAST 18 ST,Multifamily Housing,,147088,1,113.2,16650744.9,3118770,Multifamily Housing,"{'Multifamily Housing': 145238.0, 'Medical Office': 1850.0}"," 1,927,127 "," 9,512,120 ",,,,,,,
1013050040,830 Third Avenue,Office,47,151559,1,275.6,41768450.7,1036457,Office,," 11,405,957 "," 2,314,844 "," 2,826,089 ",,,,,,
1012950017,360 Lexington Avenue,Office,90,255544,1,149.9,38305589.7,1036145,Office,," 9,558,281 ",," 6,098,389 ",,,,,,
3068210222,1836 east 18 street,Multifamily Housing,73,34176,1,98.9,3379613.3,3184052,Multifamily Housing,," 279,689 "," 2,330,848 ",,,,,,,
3006520023,225th 25th Street,Non-Refrigerated Warehouse,33,56400,2,96.9,5464056.4,3009588,Non-Refrigerated Warehouse,," 907,328 "," 2,170,936 ",,,,,,,
1014190010,215 East,Hotel,58,98495,1,138,13589090.2,1043868,Hotel,," 2,657,266 "," 66,800 ",," 4,822,672 ",,,,,
1013900057,20 East 76 Street,Hotel,20,130000,2,331.1,43048483.2,1041706,Hotel,," 9,981,874 "," 3,293,070 ",," 7,559,296 ",,,,,
1013050020,125 East 50th. Street,Hotel,60,157462,1,234.3,36894501.9,1036452,Hotel,," 7,176,392 "," 2,175,900 "," 9,353,796 ",,,,,,
4004270060,42-22 22nd Street,Other,,80000,1,232.5,18597088.6,4005076,Other,," 5,380,997 "," 1,362,400 ",,,,,,,
1008620026,31 East 32nd Street,Office,86,60450,1,123.5,7465499.3,2669761,Office,," 2,119,092 "," 885,459 ",,,,,,,
1008280009,37 West 26th Street,Office,70,122330,1,180.9,22132588.3,2669784,Office,," 6,231,410 "," 2,757,357 ",,,,,,,
1007850073,256 West 36th Street,Office,82,36000,1,114.4,4118425,1014435,Office,," 1,056,514 "," 692,633 ",,,,,,,
3086800001,40-50 Brighton 1st Road,Multifamily Housing,,434614,1,139.2,60488389.7,3245026;3807093,Multifamily Housing,"{'Multifamily Housing': 434614.0, 'Parking': 29518.0}"," 7,015,254 "," 34,483,704 ",,,,,,,
1021720060,60 Nagle Avenue,Multifamily Housing,,74870,1,141.8,10619285.3,1084209,Multifamily Housing,," 1,435,175 "," 5,287,074 ",,,,,,,
1010080026,105 West 55 St.,Multifamily Housing,84,53837,1,93.7,5043501,1023393,Multifamily Housing,,,,," 4,708,938 ",,,,,
1011860025,365 West End Ave.,Multifamily Housing,80,172225,1,95.7,16475562.4,1031099,Multifamily Housing,," 2,435,452 "," 369,503 ",," 7,712,887 ",,,,,
4002970001,34-35 Review Ave,Other,,160000,2,126.7,20275005.1,4436714,Other,," 4,008,145 "," 6,293,180 ",,,,,,,
1008750070,15 Gramercy Park South,Social/Meeting Hall,,95092,1,131.5,12508278.2,1017939,Social/Meeting Hall,," 1,876,647 "," 669,677 ",,," 4,981,662 ",,,,
1008210021,33 West 19th Street,Office,41,51000,1,225,11476288.5,1015468,Office,," 3,160,840 "," 1,272,393 ",,,,,,,
1011520058,30 West End Avenue,K-12 School,4,160532,1,222.9,35774803.2,1088889,K-12 School,," 8,069,939 "," 9,938,282 ",,,,,,,
1014370007,315 East 62nd Street,Office,70,69400,1,143.3,9941900,1044361,Office,"{'Office': 59000.0, 'Outpatient Rehabilitation/Physical Therapy': 10400.0}"," 2,529,282 "," 1,804,088 ",,,,,,,
1008380058,12 West 37th Street,Office,76,58909,1,138.9,8181087.6,1015942,Office,," 1,809,051 "," 101,158 ",,," 2,121,290 ",,,,
1001500031,299 Broadway,Office,92,270564,1,129.9,35139622.7,1001648,Office,"{'Other': 20000.0, 'Office': 250564.0}"," 9,021,531 "," 1,307 ",," 6,147,330 ",,,,,
1005190070,180 Varick Street,Office,93,370000,1,127.2,47068639.2,1008117,Office,"{'Laboratory': 54000.0, 'Other': 3000.0, 'Office': 296000.0}"," 12,433,980 "," 1,040,277 ",,," 5,980,000 ",,,,
1007620033,575 EIGTH AVENUE,Office,85,246547,1,166.1,40944291,1013644,Office,"{'Other': 1502.0, 'Supermarket/Grocery': 20000.0, 'Office': 225045.0}"," 10,496,968 "," 2,042,284 ",," 5,502,740 ",,,,,
1007850015,247 W. 35th St.,Office,92,96426,1,141,13599677.6,1014424,Office,"{'Other': 5239.0, 'Retail Store': 11957.0, 'Office': 79230.0}"," 2,711,663 "," 4,337,352 ",,,,,,,
1011520001,20 West End Avenue,K-12 School,18,58272,1,207.2,12073909.1,1030313,K-12 School,," 3,331,353 "," 1,363,682 ",,,,,,,
1008670070,417 5th Avenue,Office,72,423771,1,190.4,80693317.9,,Office,," 21,319,864 ",," 9,217,016 ",,,,,,
1012780069,529 Fifth Avenue,Office,82,271266,1,214.6,58226583.2,1035365,Office,"{'Retail Store': 28840.0, 'Office': 242426.0}"," 16,836,582 ",," 4,045,166 ",,,,,,
1010897501,601 W41st St,Multifamily Housing,9,88109,1,179.7,15835953.8,1087678,Multifamily Housing,," 1,701,251 "," 9,716,689 ",,,,,,,
3064980030,1100 Coney Island Ave,Office,98,43000,1,94.5,4063446,3170241,Office,"{'Office': 43000.0, 'Parking': 16000.0}"," 884,837 "," 1,140,600 ",,,,,,,
3007710110,4907 1st Avenue,Non-Refrigerated Warehouse,16,40000,1,111.3,4452658.2,3337234,Non-Refrigerated Warehouse,," 1,042,943 "," 1,030,300 ",,,,,,,
3064980032,1122 Coney Island Avenue,Office,87,38000,2,87.6,3329375.7,3170242,Office,," 1,038,732 ",,,,,,,,
1013660047,400 East 55th Street,Multifamily Housing,,122971,1,157.3,19347519.2,1040355,Multifamily Housing,"{'Multifamily Housing': 118121.0, 'Financial Office': 4100.0, 'Retail Store': 750.0}"," 2,902,934 "," 8,799,324 ",,,,,,,
1007387504,345 West 14th Street,Multifamily Housing,23,70038,1,128.2,8981280.8,1013007,Multifamily Housing,," 2,363,727 "," 1,367,887 ",,,,,,,
1008830044,145 EAST 27TH STREET,Multifamily Housing,26,177350,1,139.1,24660593.3,1018177,Multifamily Housing,," 3,090,095 "," 265,057 "," 11,412,587 ",,,,,,
1008890068,120 East 34th Street,Multifamily Housing,,312460,1,199.2,62237306.8,1018513,Multifamily Housing,"{'Multifamily Housing': 310860.0, 'Retail Store': 1200.0, 'Restaurant': 400.0}"," 7,401,471 "," 1,123,200 ",," 38,726,210 ",,,,,
1009130001,200 East 33rd  Street,Multifamily Housing,,357060,1,143.2,51123958.5,1020078,Multifamily Housing,"{'Multifamily Housing': 351560.0, 'Other': 1500.0, 'Medical Office': 2000.0, 'Retail Store': 2000.0}"," 7,972,797 "," 474,400 ",,," 25,963,872 ",,,,
1011520013,229 West 60th Street,Multifamily Housing,,291240,1,213,62043610.3,1087958,Multifamily Housing,"{'Multifamily Housing': 288000.0, 'Other': 1500.0, 'Medical Office': 1740.0}"," 8,967,107 "," 30,097,001 ",,,,,,,
1005480070,300 Mercer,Multifamily Housing,4,461959,1,191.8,88617466.5,1008840,Multifamily Housing,"{'Multifamily Housing': 455959.0, 'Retail Store': 6000.0}"," 11,761,819 "," 2,684,900 ",,,,,,,
1015247502,108 EAST 96TH S,Multifamily Housing,6,104951,1,170.7,17913160.1,1084726,Multifamily Housing,," 3,116,180 "," 7,415,900 ",,,,,,,
1012600024,19 West 44th Street,Office,83,299552,2,172.5,51671570.1,1034224,Office,"{'Fitness Center/Health Club/Gym': 25913.0, 'Office': 266058.0, 'Restaurant': 4552.0}"," 14,974,585 ", -   ,,,,,,,
1008770018,2 Lexington Avenue,Hotel,19,200000,1,273.4,54681068.9,1017990,Hotel,," 10,040,970 "," 4,499,300 "," 14,474,641 ",,,,,,
4000170001,49-20 5TH Street,Non-Refrigerated Warehouse,66,80000,3,71.6,5725039.4,4436571,Non-Refrigerated Warehouse,," 1,306,679 "," 1,341,304 ",,,,,,,
1012910051,555 Madison Ave,Office,91,498531,1,132.6,66093074.3,1035775,Office,," 16,865,509 ",," 10,918,476 ",,,,,,
1004870010,67 Wooster Street,Office,64,70000,1,171.1,11975592.4,1007309,Office,," 3,568,231 "," 8,532 ",," 674,350 ",,,,,
1008690061,280 Madison Avenue,Office,40,67751,1,255.4,17304651.4,1017599,Office,," 5,438,875 "," 460,030 "," 2,529 ",,,,,,
1007760055,230 West 27 Street,Residence Hall/Dormitory,74,97000,1,131.8,12781172.5,1014237,Residence Hall/Dormitory,," 2,549,446 "," 170,100 "," 3,629,760 ",,,,,,
1007760047,220 West 27 Street,Residence Hall/Dormitory,48,66230,1,156.3,10349443.1,1083088,Residence Hall/Dormitory,," 1,357,157 ",," 4,728,240 ",,,,,,
1007760033,210 west 27th STREET,Residence Hall/Dormitory,58,130096,1,154.9,20157164.7,1088614,Residence Hall/Dormitory,," 4,148,992 ",," 5,719,260 ",,,,,,
1007280042,406 West 31 Street,Residence Hall/Dormitory,42,350000,1,192.8,67495049.8,1012834,Residence Hall/Dormitory,," 12,638,048 "," 26,182,500 ",,," 869,400 ",,,,
3067300001,1680 OCEAN AVE.,Multifamily Housing,84,68400,1,92.2,6309627.5,3180535,Multifamily Housing,," 149,568 "," 5,255,300 ",,,,,,,
4053740023,144-44 SANFORD AVE,Multifamily Housing,19,54491,1,154.7,8429221.6,0,Multifamily Housing,," 157,348 "," 6,957,203 ",,,,,,,
4002890001,49-47 31st Street,Office,98,64358,1,56.8,3654051.2,4003552,Office,," 327,143 "," 2,318,464 ",,,,,,,
2026770070,919 Prospect Avenue,Multifamily Housing,4,58000,1,191.8,11124942,2005012,Multifamily Housing,," 1,852,937 "," 4,671,083 ",,,,,,,
3051240040,699 Ocean Avenue,Multifamily Housing,82,91000,2,112.8,10263965.2,3327293,Multifamily Housing,," 1,144,216 "," 5,781,980 ",,,,,,,
2059040267,600 W 239 Street,Multifamily Housing,67,108549,1,116.6,12654829.8,2085785,Multifamily Housing,," 1,369,059 "," 7,284,150 ",,,,,,,
1012770008,6 East 43rd Street,Office,58,335310,1,203.7,68310326.4,1035347,Office,"{'Financial Office': 17524.0, 'Office': 317786.0}"," 14,630,056 ",," 18,820,532 ",,,,,,
2056100025,650 Brush Ave,Distribution Center,8,230000,1,248.7,57211771,2831413,Distribution Center,"{'Distribution Center': 207000.0, 'Office': 23000.0}"," 9,993,170 "," 21,090,255 ",,,,,,,
1008140052,1410 Broadway,Office,89,426287,1,126,53713883.1,1015274,Office,," 14,669,114 "," 447,315 ", 447 ," 6,935,730 ",,,,,
1003090006,54 Orchard Street,Other - Lodging/Residential,,33860,2,104.3,3532321.8,1004000,,," 681,045 "," 1,195,968 ",,,,,,,
4004270027,42-25 21st Street,Other,,135000,1,60.3,8137125.3,4005075,Other,," 1,632,713 "," 2,589,200 ",,,,,,,
3045600001,554 Cozine Ave,Distribution Center,30,68000,1,145.7,9905144.3,3099066,Distribution Center,," 1,189,196 "," 5,300,949 ",,,,,,,
4032340185,70-50 Austin St,Mixed Use Property,,62001,1,278.4,17263041,4077473,Other,"{'Retail Store': 20315.0, 'Financial Office': 5000.0, 'Other': 22256.0, 'Medical Office': 545.0, 'Office': 13885.0}"," 3,770,248 "," 4,876,089 ",,,,,,,
1011580033,210 Amsterdam Avenue,Multifamily Housing,24,165000,1,210.2,34687027.3,1030348,Multifamily Housing,"{'Multifamily Housing': 155000.0, 'Retail Store': 6000.0, 'Restaurant': 3000.0}"," 4,939,858 "," 17,237,264 ",,,,,,,
1014100064,122 East 76th Street,Medical Office,84,67500,1,117.8,7948494.5,1043155,Medical Office,"{'Multifamily Housing': 24151.0, 'Medical Office': 43349.0}"," 1,249,629 "," 27,565 "," 2,985,000 ",,,,,,
3053990007,510 ocean parkway,Multifamily Housing,46,30850,1,138.4,4270000.4,3127185,Multifamily Housing,," 384,831 "," 2,705,100 ",,,,,,,
3056330068,4802 12th Avenue,Multifamily Housing,2,39400,1,171.5,6758161.2,3137398,Multifamily Housing,," 732,340 "," 3,963,600 ",,,,,,,
3075900023,945 east 26th st,Multifamily Housing,48,28480,1,113.5,3232126.2,3206826,Multifamily Housing,," 377,006 "," 1,868,300 ",,,,,,,
3065010018,402 Foster ave,Multifamily Housing,78,32000,1,107.6,3443954.5,3170298,Multifamily Housing,," 317,856 "," 2,131,100 ",,,,,,,
3010780016,530 Second street,Multifamily Housing,82,39261,1,107,4200962.7,3025292,Multifamily Housing,," 534,042 "," 2,209,200 ",,,,,,,
3052310042,1964 Nostrand Ave,Multifamily Housing,56,43500,1,128.5,5588416.4,3121057,Multifamily Housing,," 630,208 "," 3,265,500 ",,,,,,,
4040780001,114-02 15th Avenue,Non-Refrigerated Warehouse,10,107000,4,123.6,13227571.2,4437963;4462312,Non-Refrigerated Warehouse,," 2,964,408 "," 3,314,894 ",,,,,,,
3002500007,175 Remsen St.,Office,82,129520,1,171,22154068.1,3002095,Office,"{'Retail Store': 6750.0, 'Office': 122770.0}"," 5,479,177 "," 4,333,537 ",,,,,,,
3002447501,195 Montague Street ,Office,93,249000,1,130.2,32414123.2,3002008,Office,," 539,761 "," 29,505,284 ",,,,,,,
1019530012,327 St. Nicholas Ave,Multifamily Housing,70,87825,1,109.2,9593386.7,1059332,Multifamily Housing,," 1,496,344 "," 4,201,697 ",,,,,,,
4067110027,150-15 79th Avenue,Multifamily Housing,67,80000,1,131.8,10543757.3,4145164,Multifamily Housing,," 1,019,809 "," 6,462,418 ",,,,,,,
1006297501,321 WEST 13th   STREET,Multifamily Housing,71,31221,1,107.1,3343356.6,1067852,Multifamily Housing,," 660,555 "," 1,096,700 ",,,,,,,
1014100033,177 E. 75th Street,Multifamily Housing,84,145000,1,105.2,15256247.8,1043149,Multifamily Housing,," 1,498,128 "," 152,116 "," 8,150,591 ",,,,,,
2027030025,935 East 163rd Street,Multifamily Housing,42,61872,1,195.8,12112206.1,2005456,Multifamily Housing,"{'Multifamily Housing': 54502.0, 'Retail Store': 6370.0, 'Restaurant': 1000.0}"," 1,780,901 "," 5,738,787 ",,,,,,,
2033140041,2715 Grand Concourse,Multifamily Housing,75,105846,1,109.6,11601850.9,2017426,Multifamily Housing,," 1,337,046 "," 6,546,407 ",,,,,,,
2032490046,2800 University Avenue,Multifamily Housing,57,71550,1,106.8,7642339,2015312,Multifamily Housing,," 751,036 "," 4,621,917 ",,,,,,,
1016210014,1752 Madison Ave,Multifamily Housing,61,93170,1,129.7,12081236.9,1074185,Multifamily Housing,," 1,908,737 "," 5,492,983 ",,,,,,,
1004270002,10 Stanton St,Multifamily Housing,91,202618,1,92.2,18684645.6,1078062,Multifamily Housing,," 2,533,790 "," 9,620,782 ",,,,,,,
1003850063,214 EAST 2nd   STREET,Other - Entertainment/Public Assembly,,40237,1,55.9,2249590,1004609,,," 150,836 "," 140,152 ",,," 1,405,889 ",,,,
1020090023,133 WEST 140 STREET,Multifamily Housing,96,62459,1,84.6,5287077,1060065,Multifamily Housing,," 554,269 "," 3,040,448 ",,,,,,,
1021327501,2360 AMSTERDAM AVENUE,Multifamily Housing,85,50535,1,89.7,4534087.2,1088439,Multifamily Housing,," 951,127 "," 1,310,876 ",,,,,,,
2039630057,2241 WESTCHESTER AVENUE,Retail Store,,26827,1,305.2,8187126.4,2041407,Retail Store,," 2,148,629 "," 1,409,606 ",,,,,,,
1010800010,535 West 51st Street,Multifamily Housing,100,276663,2,61.8,17100815.3,1079266;1079267,Multifamily Housing,," 4,913,530 "," 1,592,697 ",,,,,,,
1018400005,73 WEST 104 STREET,Multifamily Housing,42,46667,1,139.5,6507905.7,1055488,Multifamily Housing,," 840,389 "," 3,403,286 ",,,,,,,
3014220064,701 Empire Boulevard,Multifamily Housing,99,75548,1,62.7,4736752.6,3038368,Multifamily Housing,," 818,324 "," 1,918,991 ",,,,,,,
1003450048,210 Stanton St,Multifamily Housing,83,205821,1,101.1,20809080.9,1004151,Multifamily Housing,," 2,985,995 "," 10,316,425 ",,,,,,,
3056640035,5200 15 AVE HH,Multifamily Housing,88,55250,1,100,5525350.6,3138771,Multifamily Housing,," 665,439 "," 3,047,056 ",,,,,,,
